"Food_Name","Food_Brand","Food_Amount","Food_Unit","Calories","Fat","Fiber","Carbs","Sodium","Protein","LogDate","Date"
"Milchbrötle / Milchbrötchen","Ölz",40,"gram",132,3.28,0,21.6,0,3.76,"2020-04-20",2020-04-20
"Knoblauchöl","Kunella Feinkost",0,"liter",41,4.55,0,0,0,0,"2020-04-20",2020-04-20
"Marchfelder Gemüse Allerlei","Iglo",150,"gram",57,0.45,0,7.95,0,3.45,"2020-04-20",2020-04-20
"Italienischer Broccolireis","Bofrost",60,"gram",31,1.56,0,1.68,0,1.62,"2020-04-20",2020-04-20
"Tagliatelle mit lachs","Bofrost248",200,"gram",302,16.4,0,26.6,0,11.2,"2020-04-20",2020-04-20
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-04-20",2020-04-20
"Marmelade Erdbeere kalorienreduziert","Darbo",20,"gram",16,0,0,4.8,0,0.1,"2020-04-20",2020-04-20
"Fastenbutter","NÖM",10,"gram",39,4,0,0.3,0,0.4,"2020-04-20",2020-04-20
"Apfel (mit Schale), frisch","",130,"gram",85,0.06,0,18.66,0,0.44,"2020-04-19",2020-04-19
"Milchbrötle / Milchbrötchen","Ölz",40,"gram",132,3.28,0,21.6,0,3.76,"2020-04-19",2020-04-19
"Milchbrötle / Milchbrötchen","Ölz",40,"gram",132,3.28,0,21.6,0,3.76,"2020-04-19",2020-04-19
"Cocktailtomaten","",100,"gram",21,0.3,0,3.5,0,1,"2020-04-19",2020-04-19
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-04-19",2020-04-19
"Tzatziki","Greco",70,"gram",92,7.07,0,3.15,0,3.78,"2020-04-19",2020-04-19
"Salatgurke (ohne Schale), frisch","",148,"gram",18,0.24,0,3.2,0,0.87,"2020-04-19",2020-04-19
"Rote Paprika, frisch","",75,"gram",32,0.38,0,4.8,0,0.98,"2020-04-19",2020-04-19
"Gegrillte Hühnerbrust BBQ","Hofmann Menü Manufaktur",150,"gram",177,6,0,19.5,0,10.5,"2020-04-19",2020-04-19
"Marchfelder  Gemüseallerlei","Iglo Austria",190,"gram",72,0.51,0,10.13,0,4.31,"2020-04-19",2020-04-19
"Jasminreis gekocht","Selbstgemacht",85,"gram",95,0.16,0,21.1,0,2,"2020-04-19",2020-04-19
"Fastenbutter","NÖM",10,"gram",39,4,0,0.3,0,0.4,"2020-04-19",2020-04-19
"Marmelade Erdbeere kalorienreduziert","Darbo",20,"gram",16,0,0,4.8,0,0.1,"2020-04-19",2020-04-19
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-04-19",2020-04-19
"Milchbrötle / Milchbrötchen","Ölz",40,"gram",132,3.28,0,21.6,0,3.76,"2020-04-18",2020-04-18
"Erdbeeren, frisch","",150,"gram",54,0.6,0,8.27,0,1.23,"2020-04-18",2020-04-18
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-04-18",2020-04-18
"Milchbrötle / Milchbrötchen","Ölz",40,"gram",132,3.28,0,21.6,0,3.76,"2020-04-18",2020-04-18
"Jasminreis gekocht","Selbstgemacht",100,"gram",111,0.19,0,24.82,0,2.35,"2020-04-18",2020-04-18
"Gegrillte Hühnerbrust BBQ","Hofmann Menü Manufaktur",100,"gram",118,4,0,13,0,7,"2020-04-18",2020-04-18
"Eisbergsalat mit Dressing","VW",175,"gram",75,5.02,0,4.88,0,1.94,"2020-04-18",2020-04-18
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-04-18",2020-04-18
"Marmelade Erdbeere kalorienreduziert","Darbo",20,"gram",16,0,0,4.8,0,0.1,"2020-04-18",2020-04-18
"Fastenbutter","NÖM",10,"gram",39,4,0,0.3,0,0.4,"2020-04-18",2020-04-18
"Milchbrötle / Milchbrötchen","Ölz",40,"gram",132,3.28,0,21.6,0,3.76,"2020-04-17",2020-04-17
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-04-17",2020-04-17
"Cocktailtomaten","",100,"gram",21,0.3,0,3.5,0,1,"2020-04-17",2020-04-17
"Lasagne Bolognese","Hausgemacht",150,"gram",210,14.1,0,11.85,0,9,"2020-04-17",2020-04-17
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-04-17",2020-04-17
"Marmelade Erdbeere kalorienreduziert","Darbo",20,"gram",16,0,0,4.8,0,0.1,"2020-04-17",2020-04-17
"Fastenbutter","NÖM",10,"gram",39,4,0,0.3,0,0.4,"2020-04-17",2020-04-17
"Topfenkuchen","Conditness",100,"gram",202,5.6,0,31,0,7.2,"2020-04-09",2020-04-09
"Weintrauben (rot/grün), frisch","",150,"gram",108,0.42,0,22.86,0,1.02,"2020-04-09",2020-04-09
"Jumbo Erdnüsse","Clever",30,"gram",187,15,0,4.2,0,7.5,"2020-04-09",2020-04-09
"Toastbrot Supersoft","Ölz",72,"gram",189,2.74,0,33.84,0,5.98,"2020-04-09",2020-04-09
"Fastenbutter","NÖM",10,"gram",39,4,0,0.3,0,0.4,"2020-04-09",2020-04-09
"Schwarze Pute Wurst","",75,"gram",132,9,0,0.75,0,12.75,"2020-04-09",2020-04-09
"Gouda geräuchert","Zurück zum Ursprung (Hofer)",18,"gram",66,5.04,0,0,0,5.04,"2020-04-09",2020-04-09
"Salatgurke (ohne Schale), frisch","",148,"gram",18,0.24,0,3.2,0,0.87,"2020-04-09",2020-04-09
"Rote Paprika, frisch","",75,"gram",32,0.38,0,4.8,0,0.98,"2020-04-09",2020-04-09
"Cocktailtomaten","",100,"gram",21,0.3,0,3.5,0,1,"2020-04-09",2020-04-09
"Italienischer Broccolireis","Bofrost",100,"gram",51,2.6,0,2.8,0,2.7,"2020-04-09",2020-04-09
"Champions weiss","Lidl",100,"gram",19,0.4,0,0.6,0,2.2,"2020-04-09",2020-04-09
"Knoblauchöl","Kunella Feinkost",10,"liter",82,9.1,0,0,0,0,"2020-04-09",2020-04-09
"Riesengarnelen Thai- Curry","Asc (Hofer)",175,"gram",128,3.15,0,3.85,0,21,"2020-04-09",2020-04-09
"Zucchini, gekocht","",600,"gram",132,1.74,0,13.56,0,12.24,"2020-04-09",2020-04-09
"Marmelade Erdbeere kalorienreduziert","Darbo",40,"gram",32,0,0,9.6,0,0.2,"2020-04-09",2020-04-09
"Dinkelbrötchen","",120,"gram",271,4.08,0,45.6,0,12,"2020-04-09",2020-04-09
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2020-04-09",2020-04-09
"Erdbeeren, frisch","",300,"gram",108,1.2,0,16.53,0,2.46,"2020-03-28",2020-03-28
"Apfel (mit Schale), frisch","",130,"gram",85,0.06,0,18.66,0,0.44,"2020-03-28",2020-03-28
"Mini Bourbon Vanille Eis","Clever",32,"gram",111,7.04,0,10.24,0,1.47,"2020-03-28",2020-03-28
"Gouda geräuchert","Zurück zum Ursprung (Hofer)",18,"gram",66,5.04,0,0,0,5.04,"2020-03-28",2020-03-28
"Italian Sandwich","Ölz",33,"gram",80,0.99,0,14.85,0,2.47,"2020-03-28",2020-03-28
"Rote Paprika, frisch","",75,"gram",32,0.38,0,4.8,0,0.98,"2020-03-28",2020-03-28
"Cocktailtomaten","",100,"gram",21,0.3,0,3.5,0,1,"2020-03-28",2020-03-28
"Schwarze Pute Wurst","",75,"gram",132,9,0,0.75,0,12.75,"2020-03-28",2020-03-28
"Italian Sandwich","Ölz",33,"gram",80,0.99,0,14.85,0,2.47,"2020-03-28",2020-03-28
"Salatgurke (ohne Schale), frisch","",148,"gram",18,0.24,0,3.2,0,0.87,"2020-03-28",2020-03-28
"Zucchini, gekocht","",600,"gram",132,1.74,0,13.56,0,12.24,"2020-03-28",2020-03-28
"Basmati/Jasminreis 100 g gekocht","",100,"gram",135,0.2,0,30.2,0,3,"2020-03-28",2020-03-28
"Riesengarnelen Thai Curry","Almare Seafood (Aldi)",250,"gram",225,11.75,0,2.25,0,27.5,"2020-03-28",2020-03-28
"Champions weiss","Lidl",100,"gram",19,0.4,0,0.6,0,2.2,"2020-03-28",2020-03-28
"Zwiebel, frisch","",43,"gram",13,0.11,0,2.12,0,0.51,"2020-03-28",2020-03-28
"Marmelade Erdbeere kalorienreduziert","Darbo",40,"gram",32,0,0,9.6,0,0.2,"2020-03-28",2020-03-28
"Dinkelbrötchen","",120,"gram",271,4.08,0,45.6,0,12,"2020-03-28",2020-03-28
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2020-03-28",2020-03-28
"nöm pro 20 heidelbeer joghurt","NÖM",180,"gram",124,0.9,0,8.64,0,19.98,"2020-03-27",2020-03-27
"Weintrauben, frisch","",150,"gram",108,0.42,0,22.86,0,1.02,"2020-03-27",2020-03-27
"Bake Rolls Brotchips Knoblauch","Kaufland",25,"gram",110,3.75,0,15,0,3.75,"2020-03-27",2020-03-27
"Mini Bourbon Vanille Eis","Clever",32,"gram",111,7.04,0,10.24,0,1.47,"2020-03-27",2020-03-27
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2020-03-27",2020-03-27
"Fastenbutter","NÖM",10,"gram",39,4,0,0.3,0,0.4,"2020-03-27",2020-03-27
"Cocktailtomaten","",100,"gram",21,0.3,0,3.5,0,1,"2020-03-27",2020-03-27
"Rote Paprika, frisch","",75,"gram",32,0.38,0,4.8,0,0.98,"2020-03-27",2020-03-27
"Gouda geräuchert","Zurück zum Ursprung (Hofer)",18,"gram",66,5.04,0,0,0,5.04,"2020-03-27",2020-03-27
"Salatgurke (ohne Schale), frisch","",148,"gram",18,0.24,0,3.2,0,0.87,"2020-03-27",2020-03-27
"Toastbrot Supersoft","Ölz",72,"gram",189,2.74,0,33.84,0,5.98,"2020-03-27",2020-03-27
"Hähnchen-Pfannenkebab","Bofrost",100,"gram",191,11.9,0,3.4,0,18.5,"2020-03-27",2020-03-27
"Knoblauchöl","Kunella Feinkost",10,"liter",82,9.1,0,0,0,0,"2020-03-27",2020-03-27
"Italienischer Broccolireis","Bofrost",100,"gram",51,2.6,0,2.8,0,2.7,"2020-03-27",2020-03-27
"Basmati/Jasminreis 100 g gekocht","",100,"gram",135,0.2,0,30.2,0,3,"2020-03-27",2020-03-27
"Zucchini, gekocht","",300,"gram",66,0.87,0,6.78,0,6.12,"2020-03-27",2020-03-27
"Dinkelbrötchen","",120,"gram",271,4.08,0,45.6,0,12,"2020-03-27",2020-03-27
"Marmelade Erdbeere kalorienreduziert","Darbo",40,"gram",32,0,0,9.6,0,0.2,"2020-03-27",2020-03-27
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2020-03-27",2020-03-27
"Mini Bourbon Vanille Eis","Clever",32,"gram",111,7.04,0,10.24,0,1.47,"2020-03-26",2020-03-26
"Bake Rolls Brotchips Knoblauch","Kaufland",25,"gram",110,3.75,0,15,0,3.75,"2020-03-26",2020-03-26
"Apfel (mit Schale), frisch","",130,"gram",85,0.06,0,18.66,0,0.44,"2020-03-26",2020-03-26
"Putenfarmerschinken","Billa",50,"gram",50,1,0,3.2,0,7,"2020-03-26",2020-03-26
"Rote Paprika, frisch","",75,"gram",32,0.38,0,4.8,0,0.98,"2020-03-26",2020-03-26
"Cocktailtomaten","",100,"gram",21,0.3,0,3.5,0,1,"2020-03-26",2020-03-26
"Tortilla Wrap","Santa Maria",60,"gram",178,3,0,31.8,0,5.1,"2020-03-26",2020-03-26
"Spinat (Blattspinat), frisch","",30,"gram",7,0.09,0,0.18,0,0.84,"2020-03-26",2020-03-26
"Hühnerei, Eier, gekocht","",70,"gram",108,7.84,0,0.49,0,9.03,"2020-03-26",2020-03-26
"Salatgurke (ohne Schale), frisch","",148,"gram",18,0.24,0,3.2,0,0.87,"2020-03-26",2020-03-26
"Chilli Con Carne","Maggi",319,"gram",423,24,0,20,0,2.5,"2020-03-26",2020-03-26
"Unsere Besten Brötchen","Sinnack",60,"gram",154,1.38,0,28.92,0,5.58,"2020-03-26",2020-03-26
"Dinkelbrötchen","",120,"gram",271,4.08,0,45.6,0,12,"2020-03-26",2020-03-26
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2020-03-26",2020-03-26
"Marmelade Erdbeere kalorienreduziert","Darbo",40,"gram",32,0,0,9.6,0,0.2,"2020-03-26",2020-03-26
"Marmelade Erdbeere kalorienreduziert","Darbo",40,"gram",32,0,0,9.6,0,0.2,"2020-03-25",2020-03-25
"Dinkelbrötchen","",120,"gram",271,4.08,0,45.6,0,12,"2020-03-25",2020-03-25
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2020-03-25",2020-03-25
"Knusperbrot","Leicht Und Cross",8,"gram",29,0.21,0,5.52,0,0.88,"2020-03-14",2020-03-14
"Knusperbrot","Leicht Und Cross",8,"gram",29,0.21,0,5.52,0,0.88,"2020-03-14",2020-03-14
"Weintrauben, frisch","",150,"gram",108,0.42,0,22.86,0,1.02,"2020-03-14",2020-03-14
"Tiramisu","",125,"gram",390,16.06,0,48.61,0,10.21,"2020-03-14",2020-03-14
"Toastbrot Supersoft","Ölz",72,"gram",189,2.74,0,33.84,0,5.98,"2020-03-14",2020-03-14
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2020-03-14",2020-03-14
"Salatgurke (ohne Schale), frisch","",148,"gram",18,0.24,0,3.2,0,0.87,"2020-03-14",2020-03-14
"Rote Paprika, frisch","",75,"gram",32,0.38,0,4.8,0,0.98,"2020-03-14",2020-03-14
"Cocktailtomaten","",100,"gram",21,0.3,0,3.5,0,1,"2020-03-14",2020-03-14
"Putenfarmerschinken","Billa",50,"gram",50,1,0,3.2,0,7,"2020-03-14",2020-03-14
"Champions weiss","Lidl",100,"gram",19,0.4,0,0.6,0,2.2,"2020-03-14",2020-03-14
"Zucchini, gekocht","",300,"gram",66,0.87,0,6.78,0,6.12,"2020-03-14",2020-03-14
"Spaghetti, gekocht","",262.5,"gram",394,1.31,0,79.54,0,14.18,"2020-03-14",2020-03-14
"Knoblauchöl","Kunella Feinkost",10,"liter",82,9.1,0,0,0,0,"2020-03-14",2020-03-14
"Bolognese Sauce","Eigene Herstellung",200,"gram",276,19.6,0,7.2,0,17.4,"2020-03-14",2020-03-14
"Putenfarmerschinken","Billa",50,"gram",50,1,0,3.2,0,7,"2020-03-14",2020-03-14
"Apfel (mit Schale), frisch","",130,"gram",85,0.06,0,18.66,0,0.44,"2020-03-14",2020-03-14
"Eiweiß Brot","Ölz",70,"gram",175,8.4,0,6.58,0,13.3,"2020-03-14",2020-03-14
"Spinat (Blattspinat), frisch","",30,"gram",7,0.09,0,0.18,0,0.84,"2020-03-14",2020-03-14
"Fitline Frischkäse 0,2% Fett","Exquisa",20,"gram",13,0.04,0,0.78,0,2.2,"2020-03-14",2020-03-14
"Dragee Keksi","Napoli",16.1,"gram",79,3.86,0,9.5,0,1.06,"2020-03-13",2020-03-13
"Knusperbrot","Leicht Und Cross",8,"gram",29,0.21,0,5.52,0,0.88,"2020-03-13",2020-03-13
"Erdbeeren, frisch","",75,"gram",27,0.3,0,4.13,0,0.62,"2020-03-13",2020-03-13
"Knusperbrot","Leicht Und Cross",8,"gram",29,0.21,0,5.52,0,0.88,"2020-03-13",2020-03-13
"Corny free Schoko","Schwartau",20,"gram",67,2.1,0,13.26,0,1.26,"2020-03-13",2020-03-13
"Rote Paprika, frisch","",75,"gram",32,0.38,0,4.8,0,0.98,"2020-03-13",2020-03-13
"Cocktailtomaten","",100,"gram",21,0.3,0,3.5,0,1,"2020-03-13",2020-03-13
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2020-03-13",2020-03-13
"Salatgurke (ohne Schale), frisch","",148,"gram",18,0.24,0,3.2,0,0.87,"2020-03-13",2020-03-13
"Toastbrot Supersoft","Ölz",72,"gram",189,2.74,0,33.84,0,5.98,"2020-03-13",2020-03-13
"Putenfarmerschinken","Billa",50,"gram",50,1,0,3.2,0,7,"2020-03-13",2020-03-13
"Spaghetti, gekocht","",262.5,"gram",394,1.31,0,79.54,0,14.18,"2020-03-13",2020-03-13
"Champions weiss","Lidl",100,"gram",19,0.4,0,0.6,0,2.2,"2020-03-13",2020-03-13
"Knoblauchöl","Kunella Feinkost",10,"liter",82,9.1,0,0,0,0,"2020-03-13",2020-03-13
"Zucchini, gekocht","",300,"gram",66,0.87,0,6.78,0,6.12,"2020-03-13",2020-03-13
"Bolognese Sauce","Eigene Herstellung",200,"gram",276,19.6,0,7.2,0,17.4,"2020-03-13",2020-03-13
"Dinkelbrötchen","",120,"gram",271,4.08,0,45.6,0,12,"2020-03-13",2020-03-13
"Marmelade Erdbeere kalorienreduziert","Darbo",40,"gram",32,0,0,9.6,0,0.2,"2020-03-13",2020-03-13
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2020-03-13",2020-03-13
"Weintrauben, frisch","",150,"gram",108,0.42,0,22.86,0,1.02,"2020-03-12",2020-03-12
"Salatgurke (ohne Schale), frisch","",148,"gram",18,0.24,0,3.2,0,0.87,"2020-03-12",2020-03-12
"Gouda geräuchert","Zurück zum Ursprung (Hofer)",18,"gram",66,5.04,0,0,0,5.04,"2020-03-12",2020-03-12
"Putenfarmerschinken","Billa",50,"gram",50,1,0,3.2,0,7,"2020-03-12",2020-03-12
"Rote Paprika, frisch","",75,"gram",32,0.38,0,4.8,0,0.98,"2020-03-12",2020-03-12
"Cocktailtomaten","",100,"gram",21,0.3,0,3.5,0,1,"2020-03-12",2020-03-12
"Toastbrot Supersoft","Ölz",72,"gram",189,2.74,0,33.84,0,5.98,"2020-03-12",2020-03-12
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2020-03-12",2020-03-12
"Knoblauchöl","Kunella Feinkost",10,"liter",82,9.1,0,0,0,0,"2020-03-12",2020-03-12
"Champions weiss","Lidl",100,"gram",19,0.4,0,0.6,0,2.2,"2020-03-12",2020-03-12
"Spaghetti, gekocht","",262.5,"gram",394,1.31,0,79.54,0,14.18,"2020-03-12",2020-03-12
"Bolognese Sauce","Eigene Herstellung",200,"gram",276,19.6,0,7.2,0,17.4,"2020-03-12",2020-03-12
"Zucchini, gekocht","",300,"gram",66,0.87,0,6.78,0,6.12,"2020-03-12",2020-03-12
"Dinkelbrötchen","",120,"gram",271,4.08,0,45.6,0,12,"2020-03-12",2020-03-12
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2020-03-12",2020-03-12
"Weizenbrötchen (Semmel)","",30,"gram",87,0.54,0,16.76,0,3.03,"2020-03-12",2020-03-12
"Fastenbutter","NÖM",10,"gram",39,4,0,0.3,0,0.4,"2020-03-12",2020-03-12
"Marmelade Erdbeere kalorienreduziert","Darbo",40,"gram",32,0,0,9.6,0,0.2,"2020-03-12",2020-03-12
"Marmelade Erdbeere kalorienreduziert","Darbo",20,"gram",16,0,0,4.8,0,0.1,"2020-03-12",2020-03-12
"Ananas, frisch","",125,"gram",74,0.19,0,15.5,0,0.57,"2020-03-11",2020-03-11
"Weintrauben, frisch","",150,"gram",108,0.42,0,22.86,0,1.02,"2020-03-11",2020-03-11
"Putenfarmerschinken","Billa",50,"gram",50,1,0,3.2,0,7,"2020-03-11",2020-03-11
"Rote Paprika, frisch","",75,"gram",32,0.38,0,4.8,0,0.98,"2020-03-11",2020-03-11
"Salatgurke (ohne Schale), frisch","",148,"gram",18,0.24,0,3.2,0,0.87,"2020-03-11",2020-03-11
"Toastbrot Supersoft","Ölz",72,"gram",189,2.74,0,33.84,0,5.98,"2020-03-11",2020-03-11
"Fastenbutter","NÖM",10,"gram",39,4,0,0.3,0,0.4,"2020-03-11",2020-03-11
"Cocktailtomaten","",100,"gram",21,0.3,0,3.5,0,1,"2020-03-11",2020-03-11
"Brötchen Mehrkorn","",65,"gram",181,3.18,0,29.9,0,5.2,"2020-03-11",2020-03-11
"Zucchini Parmesan Omelett","YAZIO",100,"gram",546,39.2,0,7.8,0,40,"2020-03-11",2020-03-11
"Gemischter Salat (mit Tomaten Gurken Paprika und Radieschen)","",400,"gram",100,3.2,0,12,0,4,"2020-03-11",2020-03-11
"Dinkelbrötchen","",120,"gram",271,4.08,0,45.6,0,12,"2020-03-11",2020-03-11
"Marmelade Erdbeere kalorienreduziert","Darbo",40,"gram",32,0,0,9.6,0,0.2,"2020-03-11",2020-03-11
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2020-03-11",2020-03-11
"Nutella","Ferrero",15,"gram",81,4.64,0,8.63,0,0.94,"2020-02-15",2020-02-15
"Knusperbrot","Leicht Und Cross",8,"gram",29,0.21,0,5.52,0,0.88,"2020-02-15",2020-02-15
"Nutella","Ferrero",15,"gram",81,4.64,0,8.63,0,0.94,"2020-02-15",2020-02-15
"Weintrauben, frisch","",150,"gram",108,0.42,0,22.86,0,1.02,"2020-02-15",2020-02-15
"Knusperbrot","Leicht Und Cross",8,"gram",29,0.21,0,5.52,0,0.88,"2020-02-15",2020-02-15
"Kartoffeln (ohne Schale), gekocht","",160,"gram",144,0.03,0,30.32,0,3.2,"2020-02-15",2020-02-15
"Bio-Putenfrankfurter geräuchert","Ja Natürlich!",110,"gram",205,15.4,0,0.55,0,16.5,"2020-02-15",2020-02-15
"Marchfelder Rahmfisolen mit Mini Rösti","Iglo",200,"gram",217,10.5,0,24,0,4.6,"2020-02-15",2020-02-15
"Spinat (Blattspinat), frisch","",30,"gram",7,0.09,0,0.18,0,0.84,"2020-02-15",2020-02-15
"Eiweiß Brot","Ölz",70,"gram",175,8.4,0,6.58,0,13.3,"2020-02-15",2020-02-15
"Putenfarmerschinken","Billa",50,"gram",50,1,0,3.2,0,7,"2020-02-15",2020-02-15
"Banane (ohne Schale), frisch","",150,"gram",140,0.27,0,30.05,0,1.73,"2020-02-15",2020-02-15
"Apfel (mit Schale), frisch","",130,"gram",85,0.06,0,18.66,0,0.44,"2020-02-15",2020-02-15
"Fitline Frischkäse 0,2% Fett","Exquisa",20,"gram",13,0.04,0,0.78,0,2.2,"2020-02-15",2020-02-15
"Linzer STANGERL","Gaber",100,"gram",462,25,0,55,0,4.7,"2020-02-14",2020-02-14
"Eiweiß Brot","Ölz",70,"gram",175,8.4,0,6.58,0,13.3,"2020-02-14",2020-02-14
"Apfel (mit Schale), frisch","",130,"gram",85,0.06,0,18.66,0,0.44,"2020-02-14",2020-02-14
"Spinat (Blattspinat), frisch","",30,"gram",7,0.09,0,0.18,0,0.84,"2020-02-14",2020-02-14
"Fitline Frischkäse 0,2% Fett","Exquisa",20,"gram",13,0.04,0,0.78,0,2.2,"2020-02-14",2020-02-14
"Protein Balls Erdnuss-Kakao","Foodspring",20,"gram",83,4,0,6.8,0,4.4,"2020-02-14",2020-02-14
"Putenfarmerschinken","Billa",50,"gram",50,1,0,3.2,0,7,"2020-02-14",2020-02-14
"Banane (ohne Schale), frisch","",150,"gram",140,0.27,0,30.05,0,1.73,"2020-02-14",2020-02-14
"Protein Balls Erdnuss-Kakao","Foodspring",20,"gram",83,4,0,6.8,0,4.4,"2020-02-13",2020-02-13
"Knusperbrot","Leicht Und Cross",7.5,"gram",27,0.19,0,5.18,0,0.82,"2020-02-13",2020-02-13
"Weintrauben, frisch","",150,"gram",108,0.42,0,22.86,0,1.02,"2020-02-13",2020-02-13
"Knusperbrot","Leicht Und Cross",7.5,"gram",27,0.19,0,5.18,0,0.82,"2020-02-13",2020-02-13
"Cocktailtomaten","",100,"gram",21,0.3,0,3.5,0,1,"2020-02-13",2020-02-13
"Oberskren","Mautner Markhof",20,"gram",63,5.6,0,2.4,0,0.3,"2020-02-13",2020-02-13
"Rote Paprika, frisch","",75,"gram",32,0.38,0,4.8,0,0.98,"2020-02-13",2020-02-13
"Bio-räucherlachs","Aldi",100,"gram",201,14,0,0.6,0,18.2,"2020-02-13",2020-02-13
"Salatgurke (ohne Schale), frisch","",148,"gram",18,0.24,0,3.2,0,0.87,"2020-02-13",2020-02-13
"Spinat (Blattspinat), frisch","",30,"gram",7,0.09,0,0.18,0,0.84,"2020-02-13",2020-02-13
"Tortilla Wrap","Santa Maria",60,"gram",178,3,0,31.8,0,5.1,"2020-02-13",2020-02-13
"Parmesan Käse","",40,"gram",158,12.22,0,0,0,12.27,"2020-02-13",2020-02-13
"Champignons (Pilze), gebraten","",100,"gram",35,0.37,0,0.83,0,5.77,"2020-02-13",2020-02-13
"Ei (Roh)","",60,"gram",90,5.58,0,0.9,0,7.14,"2020-02-13",2020-02-13
"Ei (Roh)","",60,"gram",90,5.58,0,0.9,0,7.14,"2020-02-13",2020-02-13
"Zucchini, gekocht","",150,"gram",33,0.44,0,3.39,0,3.06,"2020-02-13",2020-02-13
"Poree","Aldi",70,"gram",18,0.21,0,2.1,0,1.4,"2020-02-13",2020-02-13
"Knoblauchöl","Kunella Feinkost",10,"liter",82,9.1,0,0,0,0,"2020-02-13",2020-02-13
"Marmelade Erdbeere kalorienreduziert","Darbo",40,"gram",32,0,0,9.6,0,0.2,"2020-02-13",2020-02-13
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2020-02-13",2020-02-13
"Dinkelbrötchen","",120,"gram",271,4.08,0,45.6,0,12,"2020-02-13",2020-02-13
"Himbeeren, frisch","",250,"gram",108,0.75,0,12.02,0,3.25,"2020-02-12",2020-02-12
"Heidelbeeren (Blaubeeren), frisch","",150,"gram",69,0.9,0,9.07,0,0.9,"2020-02-12",2020-02-12
"Apfel (mit Schale), frisch","",130,"gram",85,0.06,0,18.66,0,0.44,"2020-02-12",2020-02-12
"Rote Paprika, frisch","",75,"gram",32,0.38,0,4.8,0,0.98,"2020-02-12",2020-02-12
"Fastenbutter","NÖM",10,"gram",39,4,0,0.3,0,0.4,"2020-02-12",2020-02-12
"Toastbrot Supersoft","Ölz",72,"gram",189,2.74,0,33.84,0,5.98,"2020-02-12",2020-02-12
"Salatgurke (ohne Schale), frisch","",148,"gram",18,0.24,0,3.2,0,0.87,"2020-02-12",2020-02-12
"Putenfarmerschinken","Billa",50,"gram",50,1,0,3.2,0,7,"2020-02-12",2020-02-12
"Cocktailtomaten","",100,"gram",21,0.3,0,3.5,0,1,"2020-02-12",2020-02-12
"Zuchini","Gemüse",230,"gram",39,0.69,0,7.13,0,0,"2020-02-12",2020-02-12
"Italienischer Broccolireis","Bofrost",100,"gram",51,2.6,0,2.8,0,2.7,"2020-02-12",2020-02-12
"Knoblauch Baguette","Sinnack Backspezialitäten GmbH & Co. KG",140,"gram",444,18.2,0,57.4,0,9.94,"2020-02-12",2020-02-12
"Knoblauchöl","Kunella Feinkost",10,"liter",82,9.1,0,0,0,0,"2020-02-12",2020-02-12
"Gebratenes Hühnerfilet","",100,"gram",135,1.9,0,4.2,0,25,"2020-02-12",2020-02-12
"Dinkelbrötchen","",120,"gram",271,4.08,0,45.6,0,12,"2020-02-12",2020-02-12
"Marmelade Erdbeere kalorienreduziert","Darbo",40,"gram",32,0,0,9.6,0,0.2,"2020-02-12",2020-02-12
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2020-02-12",2020-02-12
"Erdbeeren, frisch","",140,"gram",50,0.56,0,7.71,0,1.15,"2020-02-11",2020-02-11
"Himbeeren, frisch","",250,"gram",108,0.75,0,12.02,0,3.25,"2020-02-11",2020-02-11
"Heidelbeeren (Blaubeeren), frisch","",150,"gram",69,0.9,0,9.07,0,0.9,"2020-02-11",2020-02-11
"Tortilla Wrap","Santa Maria",60,"gram",178,3,0,31.8,0,5.1,"2020-02-11",2020-02-11
"Cocktailtomaten","",100,"gram",21,0.3,0,3.5,0,1,"2020-02-11",2020-02-11
"Putenfarmerschinken","Billa",50,"gram",50,1,0,3.2,0,7,"2020-02-11",2020-02-11
